Form Name,Address,Address Image Link,Trust or Business,Trust or Business Image Link,Market Value,Market Value Image Link,Date Acquired,Date Acquired Image Link,Date Disposed,Date Disposed Image Link,Position,Position Image Link,Gross Income Received,Gross Income Received Image Link,Name of Business or Parcel Address,Name of Business or Parcel Address Image Link,Description or City & Other Address,Description or City & Other Address Image Link,Nature of Interest,Nature of Interest Image Link,Lease Yrs Remaining,Lease Yrs Remaining Image Link,Other Description,Other Description Image Link,Additional Schedules,Additional Schedules Image Link,Form Name Image Link,Name,Name Image Link,Description,Description Image Link,Nature of Investment,Nature of Investment Image Link,Other,Other Image Link,"Name(s) Single Source Income >$100,000","Name(s) Single Source Income >$100,000 Image Link",Investment Type,Investment Type Image Link,Fair Market Value,Fair Market Value Image Link,Name of Business,Name of Business Image Link,Description of Business,Description of Business Image Link,"Name(s) of Single Source Income >$10,000","Name(s) of Single Source Income >$10,000 Image Link",Investment or Real Property,Investment or Real Property Image Link,Comments,Comments Image Link
R_Priver_Laura_F-page8.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795276/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795275/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795273/image,//11,https://shreddr.captricity.com/api/v1/shred/3795272/image,11,https://shreddr.captricity.com/api/v1/shred/3795271/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795268/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795267/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795265/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795264/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795270/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795259/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795269/image,No,https://shreddr.captricity.com/api/v1/shred/3795257/image,https://shreddr.captricity.com/api/v1/instance/219434/aligned-image,Ohashi & Priver,https://shreddr.captricity.com/api/v1/shred/3795297/image,law practice,https://shreddr.captricity.com/api/v1/shred/3795295/image,Partnership,https://shreddr.captricity.com/api/v1/shred/3795291/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795290/image,"Thai Airways, Scottsdale Insurance",https://shreddr.captricity.com/api/v1/shred/3795254/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795287/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795284/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795277/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795274/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795253/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795266/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795256/image
R_Prickett_Gregg_L-page5.pdf,"P.O.BOX 12933, Newport Beach, CA. 92658",https://shreddr.captricity.com/api/v1/shred/3795251/image,Trust,https://shreddr.captricity.com/api/v1/shred/3795210/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795249/image,11,https://shreddr.captricity.com/api/v1/shred/3795248/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795247/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795244/image,Over $100000,https://shreddr.captricity.com/api/v1/shred/3795243/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795241/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795240/image,Property Ownership/ Deed of Trust,https://shreddr.captricity.com/api/v1/shred/3795236/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795235/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795234/image,Yes,https://shreddr.captricity.com/api/v1/shred/3795233/image,https://shreddr.captricity.com/api/v1/instance/219432/aligned-image,Prickett Family Trust,https://shreddr.captricity.com/api/v1/shred/3795252/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795250/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795246/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795245/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795209/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795242/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795239/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795232/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795229/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795208/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795221/image,See Schedule B,https://shreddr.captricity.com/api/v1/shred/3795211/image
R_Prickett_Gregg_L-page5.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795231/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795230/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795228/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795227/image,11,https://shreddr.captricity.com/api/v1/shred/3795226/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795223/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795222/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795220/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795219/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795225/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795214/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795224/image,No,https://shreddr.captricity.com/api/v1/shred/3795212/image,https://shreddr.captricity.com/api/v1/instance/219432/aligned-image,Prickett Family Trust,https://shreddr.captricity.com/api/v1/shred/3795252/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795250/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795246/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795245/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795209/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795242/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795239/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795232/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795229/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795208/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795221/image,See Schedule B,https://shreddr.captricity.com/api/v1/shred/3795211/image
R_Pressman_Joel_M-page3.pdf,"4770 SUN VALLEY ROAD, DEL MAR, CA 92014",https://shreddr.captricity.com/api/v1/shred/3795206/image,Business Entity,https://shreddr.captricity.com/api/v1/shred/3795165/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795204/image,10,https://shreddr.captricity.com/api/v1/shred/3795203/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795202/image,co-manager partner,https://shreddr.captricity.com/api/v1/shred/3795199/image,$0 - $499,https://shreddr.captricity.com/api/v1/shred/3795198/image,"JJJD, LLC",https://shreddr.captricity.com/api/v1/shred/3795196/image,"LIVE OAK COUNTY TRACT #4823, FALLBROOK, CA",https://shreddr.captricity.com/api/v1/shred/3795195/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795191/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795190/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795189/image,No,https://shreddr.captricity.com/api/v1/shred/3795188/image,https://shreddr.captricity.com/api/v1/instance/219431/aligned-image,JJJD LLC,https://shreddr.captricity.com/api/v1/shred/3795207/image,REAL EATATE DEVELOPMENT,https://shreddr.captricity.com/api/v1/shred/3795205/image,Other,https://shreddr.captricity.com/api/v1/shred/3795201/image,LLC,https://shreddr.captricity.com/api/v1/shred/3795200/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795164/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795197/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795194/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795187/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795184/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795163/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795176/image,PAGE 3,https://shreddr.captricity.com/api/v1/shred/3795166/image
R_Pressman_Joel_M-page3.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795186/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795185/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795183/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795182/image,10,https://shreddr.captricity.com/api/v1/shred/3795181/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795178/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795177/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795175/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795174/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795180/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795169/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795179/image,No,https://shreddr.captricity.com/api/v1/shred/3795167/image,https://shreddr.captricity.com/api/v1/instance/219431/aligned-image,JJJD LLC,https://shreddr.captricity.com/api/v1/shred/3795207/image,REAL EATATE DEVELOPMENT,https://shreddr.captricity.com/api/v1/shred/3795205/image,Other,https://shreddr.captricity.com/api/v1/shred/3795201/image,LLC,https://shreddr.captricity.com/api/v1/shred/3795200/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795164/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795197/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795194/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795187/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795184/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795163/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795176/image,PAGE 3,https://shreddr.captricity.com/api/v1/shred/3795166/image
R_Premo_Eugene-page2.pdf,"19161 portos drive, saratoga, CA 95070",https://shreddr.captricity.com/api/v1/shred/3795161/image,Trust,https://shreddr.captricity.com/api/v1/shred/3795120/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795159/image,11,https://shreddr.captricity.com/api/v1/shred/3795158/image,---/---/11,https://shreddr.captricity.com/api/v1/shred/3795157/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795154/image,Over $100000,https://shreddr.captricity.com/api/v1/shred/3795153/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795151/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795150/image,Property Ownership/ Deed of Trust,https://shreddr.captricity.com/api/v1/shred/3795146/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795145/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795144/image,No,https://shreddr.captricity.com/api/v1/shred/3795143/image,https://shreddr.captricity.com/api/v1/instance/219429/aligned-image,Premo 1997 Revocable Trust,https://shreddr.captricity.com/api/v1/shred/3795162/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795160/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795156/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795155/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795119/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795152/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795149/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795142/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795139/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795118/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795131/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795121/image
R_Premo_Eugene-page2.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795141/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795140/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795138/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795137/image,11,https://shreddr.captricity.com/api/v1/shred/3795136/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795133/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795132/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795130/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795129/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795135/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795124/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795134/image,No,https://shreddr.captricity.com/api/v1/shred/3795122/image,https://shreddr.captricity.com/api/v1/instance/219429/aligned-image,Premo 1997 Revocable Trust,https://shreddr.captricity.com/api/v1/shred/3795162/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795160/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795156/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795155/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795119/image,Real Property,https://shreddr.captricity.com/api/v1/shred/3795152/image,Over $1000000,https://shreddr.captricity.com/api/v1/shred/3795149/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795142/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795139/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795118/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795131/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795121/image
R_Prager_Ronald_S-page10.pdf,"P.O.BOX 122724, Dept. 71, San Diego, CA",https://shreddr.captricity.com/api/v1/shred/3795116/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795075/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795114/image,11,https://shreddr.captricity.com/api/v1/shred/3795113/image,11,https://shreddr.captricity.com/api/v1/shred/3795112/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795109/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795108/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795106/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795105/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795101/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795100/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795099/image,No,https://shreddr.captricity.com/api/v1/shred/3795098/image,https://shreddr.captricity.com/api/v1/instance/219428/aligned-image,Ronald & Pamela Prager Family Trust,https://shreddr.captricity.com/api/v1/shred/3795117/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795115/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795111/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795110/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795074/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795107/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795104/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795097/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795094/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795073/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795086/image,Attachment: Ronald & Pamela Prager Family Trust,https://shreddr.captricity.com/api/v1/shred/3795076/image
R_Prager_Ronald_S-page10.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795096/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795095/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795093/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795092/image,11,https://shreddr.captricity.com/api/v1/shred/3795091/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795088/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795087/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795085/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795084/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795090/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795079/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795089/image,No,https://shreddr.captricity.com/api/v1/shred/3795077/image,https://shreddr.captricity.com/api/v1/instance/219428/aligned-image,Ronald & Pamela Prager Family Trust,https://shreddr.captricity.com/api/v1/shred/3795117/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795115/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795111/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795110/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795074/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795107/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795104/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795097/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795094/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795073/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795086/image,Attachment: Ronald & Pamela Prager Family Trust,https://shreddr.captricity.com/api/v1/shred/3795076/image
R_Power_David_E-page4.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795071/image,Trust,https://shreddr.captricity.com/api/v1/shred/3795030/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795069/image,11,https://shreddr.captricity.com/api/v1/shred/3795068/image,---/---/11,https://shreddr.captricity.com/api/v1/shred/3795067/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795064/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795063/image,esp company family trust,https://shreddr.captricity.com/api/v1/shred/3795061/image,TRUST,https://shreddr.captricity.com/api/v1/shred/3795060/image,Other,https://shreddr.captricity.com/api/v1/shred/3795056/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795055/image,Trust Beneficiary,https://shreddr.captricity.com/api/v1/shred/3795054/image,No,https://shreddr.captricity.com/api/v1/shred/3795053/image,https://shreddr.captricity.com/api/v1/instance/219426/aligned-image,DAVID POWER TRUST,https://shreddr.captricity.com/api/v1/shred/3795072/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795070/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795066/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795065/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795029/image,Investment,https://shreddr.captricity.com/api/v1/shred/3795062/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795059/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795052/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795049/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795028/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795041/image,TRUST OWNS NO ASSETS,https://shreddr.captricity.com/api/v1/shred/3795031/image
R_Power_David_E-page4.pdf,--blank--,https://shreddr.captricity.com/api/v1/shred/3795051/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795050/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795048/image,11,https://shreddr.captricity.com/api/v1/shred/3795047/image,11,https://shreddr.captricity.com/api/v1/shred/3795046/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795043/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795042/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795040/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795039/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795045/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795034/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795044/image,No,https://shreddr.captricity.com/api/v1/shred/3795032/image,https://shreddr.captricity.com/api/v1/instance/219426/aligned-image,DAVID POWER TRUST,https://shreddr.captricity.com/api/v1/shred/3795072/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795070/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795066/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795065/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795029/image,Investment,https://shreddr.captricity.com/api/v1/shred/3795062/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795059/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795052/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795049/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795028/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795041/image,TRUST OWNS NO ASSETS,https://shreddr.captricity.com/api/v1/shred/3795031/image
R_Power_David_E-page3.pdf,"NUT TREE,VACAVILLE, CA 95688",https://shreddr.captricity.com/api/v1/shred/3795026/image,Trust,https://shreddr.captricity.com/api/v1/shred/3794985/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795024/image,11,https://shreddr.captricity.com/api/v1/shred/3795023/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795022/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795019/image,$0 - $499,https://shreddr.captricity.com/api/v1/shred/3795018/image,nut tree,https://shreddr.captricity.com/api/v1/shred/3795016/image,"Investment, Land, TGK Nut Tree, Masson Land",https://shreddr.captricity.com/api/v1/shred/3795015/image,Other,https://shreddr.captricity.com/api/v1/shred/3795011/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795010/image,Limited partnership,https://shreddr.captricity.com/api/v1/shred/3795009/image,No,https://shreddr.captricity.com/api/v1/shred/3795008/image,https://shreddr.captricity.com/api/v1/instance/219425/aligned-image,ESP Company Family Trust,https://shreddr.captricity.com/api/v1/shred/3795027/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795025/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795021/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795020/image,"PASS THROUGH ENTITY OF SUBSIDIARY
PARTNERSHIP, INCOME TO DAVID POWER TRUST",https://shreddr.captricity.com/api/v1/shred/3794984/image,Investment,https://shreddr.captricity.com/api/v1/shred/3795017/image,$100001 - $1000000,https://shreddr.captricity.com/api/v1/shred/3795014/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795007/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3795004/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3794983/image,Investment,https://shreddr.captricity.com/api/v1/shred/3794996/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3794986/image
